n	k	d	fom	l	m	A	B	wt	fam	C	D
96	40	25	260.4167	16	3	x^0*y^0+x^0*y^1+x^14*y^0+x^14*y^1	x^0*y^0+x^0*y^2+x^12*y^0+x^12*y^2	8	css		
112	40	27	260.3571	8	7	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	8	css		
76	40	21	232.1053	19	2	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1		4	css		
72	40	20	222.2222	12	3	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	8	css		
64	40	18	202.5000	16	2	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1		4	css		
60	40	17	192.6667	3	10	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5		4	css		
90	40	16	113.7778	3	15	x^0*y^0+x^0*y^5+x^0*y^10	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
570	38	113	851.2667	19	15	x^0*y^12+x^0*y^14+x^17*y^0+x^17*y^12	x^0*y^0+x^0*y^9+x^15*y^9+x^15*y^14	8	css		
608	38	108	729.0000	19	16	x^0*y^6+x^0*y^15+x^17*y^0+x^17*y^6	x^0*y^0+x^0*y^12+x^15*y^8+x^15*y^12	8	css		
380	38	66	435.6000	10	19	x^0*y^0+x^0*y^4+x^6*y^0+x^7*y^4	x^0*y^0+x^2*y^0+x^2*y^8+x^6*y^8	8	css		
198	38	43	354.8586	11	9	x^0*y^0+x^0*y^5+x^4*y^0+x^4*y^5	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1	8	css		
182	38	41	350.9780	7	13	x^0*y^0+x^0*y^9+x^4*y^0+x^4*y^9	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	8	css		
168	38	39	344.0357	6	14	x^0*y^0+x^0*y^9+x^5*y^0+x^5*y^9	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
192	38	39	301.0312	12	8	x^0*y^0+x^0*y^7+x^11*y^0+x^11*y^7	x^0*y^0+x^0*y^6+x^10*y^0+x^10*y^6	8	css		
304	38	49	300.1250	8	19	x^0*y^0+x^0*y^5+x^4*y^5+x^7*y^0		4	css		
150	38	34	292.8533	15	5	x^0*y^0+x^0*y^4+x^11*y^0+x^11*y^4	x^0*y^0+x^0*y^3+x^7*y^0+x^7*y^3	8	css		
200	38	39	288.9900	10	10	x^0*y^0+x^0*y^7+x^7*y^0+x^7*y^7	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
102	38	27	271.5882	3	17	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	x^0*y^0+x^0*y^12+x^1*y^0+x^1*y^12	8	css		
128	38	28	232.7500	4	16	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^9	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
72	38	19	190.5278	18	2	x^0*y^0+x^0*y^1+x^11*y^0+x^11*y^1		4	css		
792	36	152	1050.1818	22	18	x^0*y^0+x^0*y^3+x^3*y^0+x^4*y^3	x^0*y^0+x^6*y^0+x^6*y^6+x^21*y^6	8	css		
864	36	158	1040.1667	18	24	x^0*y^0+x^0*y^6+x^5*y^0+x^5*y^5	x^0*y^0+x^0*y^12+x^10*y^12+x^10*y^23	8	css		
972	36	159	936.3333	9	54	x^0*y^0+x^0*y^13+x^6*y^49+x^7*y^0	x^0*y^26+x^1*y^0+x^5*y^0+x^5*y^26	8	css		
756	36	126	756.0000	21	18	x^0*y^0+x^19*y^0+x^19*y^15+x^20*y^15	x^0*y^12+x^17*y^0+x^17*y^12+x^20*y^0	8	css		
810	36	118	618.8444	45	9	x^0*y^0+x^0*y^6+x^42*y^6	x^0*y^0+x^42*y^0+x^42*y^6	6	css		
396	36	77	539.0000	11	18	x^0*y^0+x^0*y^13+x^2*y^0+x^3*y^13	x^0*y^0+x^4*y^0+x^4*y^8+x^10*y^8	8	css		
748	36	105	530.6150	17	22	x^0*y^0+x^0*y^21+x^1*y^0+x^1*y^21	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^20	8	css		
648	36	96	512.0000	27	12	x^0*y^0+x^0*y^7+x^9*y^7	x^0*y^0+x^9*y^0+x^9*y^7	6	css		
504	36	83	492.0714	18	14	x^0*y^0+x^0*y^6+x^9*y^0+x^9*y^1		4	css		
448	36	74	440.0357	28	8	x^0*y^7+x^14*y^0+x^14*y^7+x^20*y^0		4	css		
486	36	76	427.8519	27	9	x^0*y^0+x^0*y^3+x^21*y^3	x^0*y^0+x^21*y^0+x^21*y^3	6	css		
540	36	80	426.6667	15	18	x^0*y^6+x^4*y^0+x^4*y^6+x^13*y^0	x^0*y^0+x^0*y^12+x^8*y^0+x^9*y^12	8	css		
324	36	61	413.4444	9	18	x^0*y^0+x^0*y^8+x^4*y^8+x^7*y^0	x^0*y^0+x^0*y^16+x^4*y^0+x^5*y^16	8	css		
360	36	58	336.4000	30	6	x^0*y^0+x^0*y^3+x^5*y^3+x^23*y^3		4	css		
576	36	68	289.0000	8	36	x^0*y^0+x^4*y^9+x^5*y^0+x^5*y^27	x^0*y^0+x^0*y^18+x^1*y^18+x^2*y^0	8	css		
140	36	33	280.0286	14	5	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
176	36	37	280.0227	11	8	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3	x^0*y^0+x^0*y^6+x^6*y^0+x^6*y^6	8	css		
156	36	34	266.7692	6	13	x^0*y^0+x^0*y^9+x^5*y^0+x^5*y^9	x^0*y^0+x^0*y^5+x^4*y^0+x^4*y^5	8	css		
180	36	36	259.2000	9	10	x^0*y^0+x^0*y^7+x^4*y^0+x^4*y^7	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
162	36	34	256.8889	3	27	x^0*y^0+x^0*y^18+x^2*y^18	x^0*y^0+x^2*y^0+x^2*y^18	6	css		
168	36	33	233.3571	12	7	x^0*y^0+x^0*y^6+x^7*y^0+x^7*y^6	x^0*y^0+x^0*y^5+x^2*y^0+x^2*y^5	8	css		
120	36	27	218.7000	4	15	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
96	36	24	216.0000	3	16	x^0*y^0+x^0*y^11+x^2*y^0+x^2*y^11	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	8	css		
84	36	21	189.0000	14	3	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
144	36	27	182.2500	6	12	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^4		4	css		
72	36	19	180.5000	4	9	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	8	css		
100	36	22	174.2400	10	5	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
64	36	17	162.5625	8	4	x^0*y^0+x^0*y^2+x^5*y^0+x^5*y^2		4	css		
60	36	16	153.6000	6	5	x^0*y^0+x^0*y^4+x^3*y^0+x^3*y^4		4	css		
68	36	17	153.0000	2	17	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7		4	css		
48	36	14	147.0000	12	2	x^0*y^0+x^0*y^1+x^6*y^0+x^6*y^1		4	css		
782	34	142	876.6957	17	23	x^0*y^0+x^0*y^8+x^6*y^1+x^6*y^8	x^0*y^0+x^0*y^19+x^12*y^0+x^12*y^16	8	css		
952	34	146	761.2857	17	28	x^0*y^0+x^0*y^15+x^2*y^0+x^2*y^14	x^0*y^0+x^0*y^2+x^4*y^1+x^4*y^2	8	css		
392	34	76	500.9796	14	14	x^0*y^0+x^0*y^5+x^8*y^5+x^9*y^0	x^0*y^0+x^0*y^10+x^4*y^10+x^5*y^0	8	css		
476	34	82	480.2857	17	14	x^0*y^0+x^0*y^9+x^2*y^0+x^2*y^10	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^5	8	css		
462	34	77	436.3333	11	21	x^0*y^0+x^0*y^16+x^1*y^0+x^1*y^16	x^0*y^0+x^0*y^18+x^2*y^0+x^2*y^11	8	css		
154	34	34	255.2208	11	7	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
130	34	30	235.3846	13	5	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
160	34	33	231.4125	10	8	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3	x^0*y^0+x^0*y^6+x^6*y^0+x^6*y^6	8	css		
170	34	34	231.2000	17	5	x^0*y^0+x^0*y^3+x^8*y^0+x^8*y^4	x^0*y^1+x^0*y^4+x^16*y^0+x^16*y^1	8	css		
162	34	33	228.5556	9	9	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
144	34	31	226.9028	6	12	x^0*y^0+x^0*y^11+x^1*y^0+x^1*y^11	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
112	34	27	221.3036	4	14	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^9	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
272	34	39	190.1250	8	17	x^0*y^0+x^0*y^4+x^3*y^4+x^4*y^0		4	css		
90	34	21	166.6000	3	15	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
64	34	17	153.5312	16	2	x^0*y^0+x^0*y^1+x^7*y^0+x^7*y^1		4	css		
204	34	25	104.1667	6	17	x^0*y^0+x^0*y^12+x^3*y^0+x^4*y^12		4	css		
864	32	160	948.1481	27	16	x^0*y^0+x^0*y^10+x^16*y^10+x^17*y^0	x^0*y^0+x^1*y^4+x^7*y^0+x^7*y^4	8	css		
832	32	148	842.4615	26	16	x^0*y^0+x^22*y^0+x^22*y^9+x^25*y^9	x^0*y^2+x^18*y^0+x^18*y^2+x^25*y^0	8	css		
896	32	151	814.3214	28	16	x^0*y^0+x^0*y^6+x^27*y^0+x^27*y^6	x^0*y^12+x^1*y^0+x^26*y^0+x^26*y^12	8	css		
768	32	127	672.0417	8	48	x^0*y^8+x^4*y^12+x^7*y^0+x^7*y^8	x^0*y^0+x^0*y^16+x^4*y^26+x^6*y^0	8	css		
640	32	108	583.2000	16	20	x^0*y^0+x^0*y^18+x^12*y^0+x^12*y^17	x^0*y^0+x^0*y^16+x^8*y^0+x^8*y^15	8	css		
936	32	122	508.8547	12	39	x^0*y^0+x^0*y^16+x^0*y^32	x^0*y^0+x^4*y^0+x^8*y^0	6	css		
384	32	76	481.3333	16	12	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^8	x^0*y^1+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
648	32	96	455.1111	12	27	x^0*y^0+x^0*y^11+x^0*y^22	x^0*y^0+x^4*y^0+x^8*y^0	6	css		
320	32	65	422.5000	8	20	x^0*y^0+x^0*y^2+x^0*y^15+x^4*y^15		4	css		
720	32	96	409.6000	12	30	x^0*y^0+x^0*y^7+x^0*y^14	x^0*y^0+x^4*y^0+x^8*y^0	6	css		
288	32	60	400.0000	9	16	x^0*y^0+x^1*y^15+x^2*y^15+x^3*y^0	x^0*y^0+x^0*y^14+x^4*y^0+x^4*y^14	8	css		
576	32	80	355.5556	24	12	x^0*y^0+x^0*y^1+x^16*y^1	x^0*y^0+x^16*y^0+x^16*y^1	6	css		
360	32	60	320.0000	12	15	x^0*y^0+x^0*y^11+x^0*y^13	x^0*y^0+x^4*y^0+x^8*y^0	6	css		
504	32	70	311.1111	12	21	x^0*y^0+x^0*y^19+x^0*y^20	x^0*y^0+x^4*y^0+x^8*y^0	6	css		
432	32	62	284.7407	36	6	x^0*y^0+x^0*y^4+x^28*y^4	x^0*y^0+x^28*y^0+x^28*y^4	6	css		
216	32	40	237.0370	3	36	x^0*y^0+x^0*y^20+x^0*y^28	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
256	32	40	200.0000	8	16	x^0*y^0+x^4*y^0+x^4*y^8+x^5*y^12		4	css		
140	32	29	192.2286	7	10	x^0*y^0+x^0*y^9+x^4*y^0+x^4*y^9	x^0*y^0+x^0*y^8+x^1*y^0+x^1*y^8	8	css		
96	32	24	192.0000	3	16	x^0*y^0+x^0*y^12+x^1*y^0+x^1*y^12	x^0*y^8+x^1*y^0+x^2*y^0+x^2*y^8	8	css		
132	32	28	190.0606	11	6	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	x^0*y^0+x^0*y^2+x^10*y^0+x^10*y^2	8	css		
120	32	26	180.2667	5	12	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
104	32	24	177.2308	13	4	x^0*y^0+x^0*y^3+x^11*y^0+x^11*y^3	x^0*y^0+x^0*y^2+x^9*y^0+x^9*y^2	8	css		
792	32	66	176.0000	33	12	x^0*y^0+x^0*y^4+x^0*y^8	x^0*y^0+x^7*y^0+x^14*y^0	6	css		
144	32	28	174.2222	24	3	x^0*y^0+x^0*y^1+x^8*y^1	x^0*y^0+x^8*y^0+x^8*y^1	6	css		
480	32	49	160.0667	8	30	x^0*y^6+x^0*y^14+x^4*y^0+x^4*y^6		4	css		
84	32	20	152.3810	14	3	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	8	css		
80	32	19	144.4000	5	8	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
72	32	18	144.0000	12	3	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	8	css		
48	32	14	130.6667	12	2	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1		4	css		
60	32	15	120.0000	2	15	x^0*y^0+x^0*y^8+x^1*y^0+x^1*y^8		4	css		
56	32	14	112.0000	14	2	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1		4	css		
690	30	129	723.5217	15	23	x^0*y^0+x^0*y^14+x^7*y^0+x^7*y^13	x^0*y^0+x^0*y^5+x^14*y^0+x^14*y^5	8	css		
660	30	122	676.5455	15	22	x^0*y^18+x^0*y^21+x^9*y^0+x^9*y^18	x^0*y^0+x^0*y^14+x^3*y^0+x^3*y^15	8	css		
750	30	130	676.0000	15	25	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^9	8	css		
900	30	141	662.7000	15	30	x^0*y^0+x^0*y^6+x^11*y^0+x^11*y^6	x^0*y^0+x^0*y^11+x^7*y^0+x^7*y^12	8	css		
870	30	132	600.8276	29	15	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^2*y^0+x^2*y^4+x^15*y^4	8	css		
540	30	100	555.5556	18	15	x^0*y^0+x^0*y^1+x^2*y^0+x^3*y^1	x^0*y^0+x^0*y^2+x^4*y^2+x^5*y^0	8	css		
630	30	105	525.0000	21	15	x^0*y^0+x^0*y^6+x^17*y^0+x^18*y^6	x^0*y^12+x^13*y^0+x^13*y^12+x^20*y^0	8	css		
600	30	81	328.0500	60	5	x^0*y^0+x^0*y^3+x^35*y^0+x^35*y^4	x^0*y^0+x^0*y^3+x^10*y^0+x^25*y^0	8	css		
480	30	70	306.2500	4	60	x^0*y^37+x^1*y^0+x^3*y^0+x^3*y^37	x^0*y^0+x^2*y^0+x^2*y^14+x^3*y^29	8	css		
312	30	44	186.1538	52	3	x^0*y^0+x^0*y^2+x^40*y^0+x^40*y^2	x^0*y^0+x^13*y^1+x^28*y^0+x^28*y^1	8	css		
126	30	27	173.5714	9	7	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	8	css		
110	30	25	170.4545	5	11	x^0*y^0+x^0*y^8+x^4*y^0+x^4*y^8	x^0*y^0+x^0*y^5+x^3*y^0+x^3*y^5	8	css		
96	30	23	165.3125	4	12	x^0*y^0+x^0*y^11+x^1*y^0+x^1*y^11	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
120	30	25	156.2500	10	6	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
78	30	19	138.8462	13	3	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	8	css		
90	30	20	133.3333	3	15	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^1*y^0+x^2*y^4	8	css		
128	30	23	123.9844	8	8	x^0*y^0+x^0*y^1+x^7*y^0+x^7*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
54	30	14	108.8889	9	3	x^0*y^0+x^0*y^2+x^3*y^0+x^3*y^2	x^0*y^0+x^0*y^1+x^6*y^0+x^6*y^1	8	css		
48	30	13	105.6250	2	12	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^9		4	css		
56	30	14	105.0000	2	14	x^0*y^0+x^0*y^9+x^1*y^0+x^1*y^9		4	css		
40	30	11	90.7500	2	10	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5		4	css		
280	30	25	66.9643	14	10	x^0*y^2+x^0*y^5+x^3*y^0+x^3*y^5		4	css		
980	28	173	855.1143	14	35	x^0*y^1+x^0*y^15+x^8*y^0+x^8*y^15	x^0*y^0+x^0*y^31+x^2*y^0+x^2*y^30	8	css		
952	28	166	810.4706	14	34	x^0*y^0+x^0*y^27+x^8*y^0+x^8*y^26	x^0*y^0+x^0*y^21+x^2*y^0+x^2*y^20	8	css		
868	28	150	725.8065	14	31	x^0*y^28+x^0*y^30+x^13*y^0+x^13*y^28	x^0*y^0+x^0*y^25+x^12*y^0+x^12*y^22	8	css		
896	28	144	648.0000	32	14	x^0*y^0+x^0*y^11+x^14*y^11+x^15*y^0	x^0*y^0+x^0*y^8+x^1*y^8+x^30*y^0	8	css		
812	28	132	600.8276	14	29	x^0*y^0+x^0*y^27+x^1*y^0+x^1*y^28	x^0*y^0+x^0*y^26+x^2*y^0+x^2*y^25	8	css		
728	28	120	553.8462	26	14	x^0*y^0+x^1*y^10+x^25*y^0+x^25*y^10	x^0*y^6+x^13*y^0+x^24*y^0+x^24*y^6	8	css		
420	28	72	345.6000	14	15	x^0*y^0+x^0*y^3+x^3*y^1+x^3*y^3	x^0*y^1+x^0*y^6+x^6*y^0+x^6*y^6	8	css		
336	28	62	320.3333	12	14	x^0*y^0+x^0*y^1+x^7*y^1+x^8*y^0	x^0*y^2+x^2*y^0+x^2*y^2+x^11*y^0	8	css		
630	28	76	256.7111	21	15	x^0*y^0+x^0*y^2+x^7*y^2	x^0*y^0+x^7*y^0+x^7*y^2	6	css		
364	28	55	232.6923	14	13	x^0*y^1+x^0*y^6+x^7*y^0+x^7*y^6		4	css		
252	28	42	196.0000	6	21	x^0*y^0+x^0*y^7+x^5*y^7	x^0*y^0+x^5*y^0+x^5*y^7	6	css		
756	28	72	192.0000	18	21	x^0*y^0+x^0*y^7+x^11*y^7	x^0*y^0+x^11*y^0+x^11*y^7	6	css		
140	28	28	156.8000	14	5	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^1	x^0*y^0+x^0*y^4+x^8*y^1+x^8*y^4	8	css		
112	28	24	144.0000	7	8	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3	x^0*y^0+x^0*y^6+x^6*y^0+x^6*y^6	8	css		
100	28	22	135.5200	5	10	x^0*y^0+x^0*y^3+x^4*y^0+x^4*y^3	x^0*y^0+x^0*y^6+x^3*y^0+x^3*y^6	8	css		
108	28	22	125.4815	9	6	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
126	28	22	107.5556	21	3	x^0*y^0+x^0*y^2+x^7*y^2	x^0*y^0+x^7*y^0+x^7*y^2	6	css		
52	28	14	105.5385	13	2	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1		4	css		
88	28	18	103.0909	11	4	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
60	28	14	91.4667	5	6	x^0*y^0+x^0*y^2+x^3*y^0+x^3*y^2	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4	8	css		
72	28	15	87.5000	3	12	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	8	css		
64	28	14	85.7500	4	8	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
48	28	10	58.3333	12	2	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1		4	css		
728	26	126	567.0000	28	13	x^0*y^0+x^0*y^8+x^21*y^0+x^22*y^8	x^0*y^0+x^0*y^3+x^16*y^0+x^17*y^3	8	css		
910	26	123	432.2571	35	13	x^0*y^0+x^0*y^7+x^31*y^0+x^32*y^7	x^0*y^0+x^0*y^1+x^29*y^0+x^29*y^1	8	css		
468	26	66	242.0000	13	18	x^0*y^1+x^0*y^17+x^7*y^0+x^7*y^1	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	8	css		
90	26	19	104.2889	5	9	x^0*y^0+x^0*y^8+x^1*y^0+x^1*y^8	x^0*y^0+x^0*y^7+x^2*y^0+x^2*y^7	8	css		
96	26	19	97.7708	8	6	x^0*y^0+x^0*y^5+x^5*y^0+x^5*y^5	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
66	26	15	88.6364	11	3	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	8	css		
80	26	16	83.2000	4	10	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
48	26	12	78.0000	2	12	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1		4	css		
98	26	16	67.9184	7	7	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	x^0*y^0+x^0*y^5+x^4*y^0+x^4*y^5	8	css		
78	26	14	65.3333	13	3	x^0*y^0+x^0*y^2+x^2*y^1+x^2*y^2	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	8	css		
672	24	112	448.0000	28	12	x^0*y^0+x^1*y^2+x^22*y^0+x^22*y^2	x^0*y^0+x^0*y^4+x^9*y^0+x^16*y^4	8	css		
888	24	118	376.3243	37	12	x^0*y^0+x^0*y^1+x^34*y^1+x^35*y^0	x^0*y^0+x^0*y^2+x^31*y^0+x^32*y^2	8	css		
864	24	110	336.1111	9	48	x^0*y^0+x^0*y^10+x^0*y^29	x^0*y^0+x^3*y^0+x^6*y^0	6	css		
840	24	108	333.2571	35	12	x^0*y^5+x^28*y^0+x^28*y^5+x^34*y^0	x^0*y^0+x^0*y^10+x^21*y^0+x^22*y^10	8	css		
918	24	108	304.9412	9	51	x^0*y^0+x^0*y^14+x^0*y^28	x^0*y^0+x^3*y^0+x^6*y^0	6	css		
960	24	110	302.5000	12	40	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^2	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^16	8	css		
624	24	86	284.4615	12	26	x^0*y^0+x^0*y^12+x^8*y^0+x^8*y^13	x^0*y^0+x^0*y^24+x^4*y^0+x^4*y^25	8	css		
432	24	70	272.2222	18	12	x^0*y^8+x^1*y^0+x^1*y^8+x^9*y^0	x^0*y^0+x^0*y^4+x^1*y^4+x^2*y^0	8	css		
312	24	59	267.7692	12	13	x^0*y^0+x^0*y^11+x^7*y^0+x^7*y^11	x^0*y^9+x^0*y^12+x^2*y^0+x^2*y^9	8	css		
768	24	92	264.5000	48	8	x^0*y^0+x^0*y^5+x^25*y^1+x^25*y^5	x^0*y^0+x^0*y^2+x^2*y^2+x^14*y^6	8	css		
384	24	64	256.0000	16	12	x^0*y^0+x^0*y^1+x^8*y^0+x^9*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^3*y^2	8	css		
972	24	100	246.9136	18	27	x^0*y^0+x^0*y^19+x^12*y^19	x^0*y^0+x^12*y^0+x^12*y^19	6	css		
594	24	76	233.3737	33	9	x^0*y^0+x^0*y^3+x^0*y^6	x^0*y^0+x^19*y^0+x^26*y^0	6	css		
288	24	52	225.3333	12	12	x^0*y^0+x^7*y^5+x^10*y^0+x^10*y^5	x^0*y^0+x^0*y^10+x^8*y^10+x^9*y^0	8	css		
648	24	78	225.3333	9	36	x^0*y^0+x^0*y^6+x^8*y^6	x^0*y^0+x^8*y^0+x^8*y^6	6	css		
480	24	64	204.8000	60	4	x^0*y^0+x^0*y^2+x^1*y^3+x^28*y^2		4	css		
756	24	78	193.1429	21	18	x^0*y^0+x^0*y^6+x^16*y^6	x^0*y^0+x^16*y^0+x^16*y^6	6	css		
540	24	64	182.0444	30	9	x^0*y^0+x^0*y^3+x^0*y^6	x^0*y^0+x^16*y^0+x^23*y^0	6	css		
324	24	48	170.6667	3	54	x^0*y^0+x^0*y^24+x^0*y^39	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
504	24	59	165.7619	21	12	x^0*y^0+x^0*y^4+x^1*y^4+x^18*y^0	x^0*y^0+x^0*y^8+x^1*y^0+x^2*y^8	8	css		
270	24	42	156.8000	15	9	x^0*y^0+x^0*y^3+x^0*y^6	x^0*y^0+x^7*y^0+x^14*y^0	6	css		
336	24	46	151.1429	6	28	x^0*y^4+x^3*y^0+x^3*y^2+x^3*y^14		4	css		
702	24	64	140.0342	9	39	x^0*y^0+x^0*y^4+x^0*y^8	x^0*y^0+x^3*y^0+x^6*y^0	6	css		
528	24	52	122.9091	12	22	x^0*y^0+x^0*y^19+x^8*y^0+x^8*y^18	x^0*y^0+x^0*y^16+x^4*y^16+x^4*y^21	8	css		
810	24	64	121.3630	45	9	x^0*y^0+x^0*y^3+x^0*y^6	x^0*y^0+x^43*y^0+x^44*y^0	6	css		
162	24	28	116.1481	3	27	x^0*y^0+x^0*y^21+x^0*y^24	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
486	24	46	104.4938	9	27	x^0*y^0+x^0*y^11+x^0*y^19	x^0*y^0+x^3*y^0+x^6*y^0	6	css		
216	24	30	100.0000	3	36	x^0*y^0+x^0*y^30+x^2*y^30	x^0*y^0+x^2*y^0+x^2*y^30	6	css		
360	24	35	81.6667	60	3	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	x^0*y^1+x^8*y^0+x^8*y^1+x^28*y^0	8	css		
60	24	14	78.4000	10	3	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
192	24	25	78.1250	12	8	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^3	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
